age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
67,unemployed,married,secondary,no,5916,yes,no,unknown,2,jun,2591,30,345,17,unknown,yes
21,management,married,tertiary,no,-1969,yes,no,unknown,8,nov,2696,41,255,22,unknown,yes
84,student,married,tertiary,no,6951,yes,no,cellular,7,jan,1547,40,286,26,unknown,no
70,self-employed,married,secondary,no,1203,no,no,unknown,18,jan,1930,16,261,23,unknown,no
19,retired,married,tertiary,no,3894,no,no,cellular,21,jan,2861,25,384,23,unknown,no
85,entrepreneur,married,tertiary,no,-206,no,no,unknown,22,jul,3958,10,146,16,unknown,no
82,services,single,secondary,no,11080,yes,no,cellular,9,may,3087,30,14,25,success,yes
74,self-employed,single,secondary,no,-1239,yes,no,unknown,11,nov,1152,9,289,16,unknown,no
87,self-employed,married,tertiary,no,13574,yes,no,cellular,12,sep,574,40,338,9,unknown,no
24,services,divorced,secondary,no,18464,yes,no,telephone,8,dec,3180,46,176,19,failure,no
36,housemaid,married,secondary,no,-1719,yes,no,unknown,31,nov,1910,7,81,1,unknown,yes
61,self-employed,married,primary,no,2071,no,no,cellular,23,mar,1012,43,173,9,unknown,no
80,admin.,married,secondary,no,10095,no,no,cellular,27,jun,3604,48,50,27,unknown,no
82,self-employed,single,tertiary,no,19009,yes,no,cellular,31,jul,669,49,266,19,failure,no
56,student,married,secondary,no,12337,yes,no,cellular,17,mar,268,40,3,5,failure,no
43,management,married,tertiary,no,7007,yes,no,cellular,26,sep,3233,12,337,2,unknown,no
61,blue-collar,single,secondary,no,18943,yes,yes,cellular,19,feb,1283,17,296,9,unknown,no
29,unemployed,married,tertiary,no,15854,no,no,cellular,1,dec,923,25,256,27,unknown,no
39,housemaid,single,tertiary,no,1287,no,no,telephone,26,dec,1125,47,8,18,unknown,yes
94,retired,single,secondary,no,18643,yes,no,cellular,22,jul,1529,7,320,26,unknown,no
31,entrepreneur,divorced,secondary,no,12014,yes,no,unknown,3,oct,1758,19,371,16,unknown,no
47,admin.,married,tertiary,no,14894,yes,no,unknown,31,apr,1594,17,272,11,unknown,yes
61,housemaid,married,secondary,no,12085,no,no,telephone,14,sep,246,32,322,20,failure,no
55,blue-collar,divorced,tertiary,no,5961,yes,no,unknown,18,jul,3711,23,342,11,unknown,yes
76,student,single,tertiary,no,11532,yes,no,unknown,29,aug,3866,45,256,22,unknown,no
59,management,single,secondary,no,9897,yes,no,cellular,31,nov,3908,32,377,27,unknown,no
69,blue-collar,married,tertiary,no,4784,yes,no,unknown,26,oct,1560,26,147,26,unknown,no
80,retired,married,secondary,no,12196,yes,no,unknown,2,mar,2178,8,191,5,unknown,no
78,services,married,secondary,no,19877,yes,no,cellular,8,jun,2400,22,123,11,success,no
51,entrepreneur,married,secondary,no,14642,yes,no,cellular,31,apr,2243,46,203,19,unknown,no
56,services,married,secondary,no,4588,yes,no,cellular,17,apr,3864,8,336,5,unknown,yes
58,technician,married,tertiary,no,7416,yes,no,telephone,9,dec,1939,46,84,2,unknown,no
54,management,married,secondary,no,16049,yes,no,telephone,12,feb,929,5,157,2,success,no
82,entrepreneur,married,tertiary,no,-135,no,no,unknown,7,nov,3737,12,22,22,unknown,no
49,retired,married,tertiary,no,13952,yes,no,telephone,1,oct,3453,27,119,8,unknown,yes
25,housemaid,married,secondary,no,-1235,yes,no,cellular,21,sep,3069,20,55,0,unknown,no
35,unemployed,married,secondary,no,1449,yes,yes,cellular,21,nov,2692,11,302,3,success,yes
62,entrepreneur,married,tertiary,no,17089,yes,yes,cellular,14,jan,226,36,1,11,unknown,no
50,housemaid,married,tertiary,no,3765,yes,yes,cellular,2,jan,2748,2,361,29,unknown,no
22,housemaid,married,secondary,no,13461,no,no,unknown,17,jul,3547,10,215,25,success,yes
91,technician,single,tertiary,no,13336,yes,no,telephone,7,oct,3548,42,32,4,unknown,yes
53,admin.,married,secondary,no,2974,no,no,unknown,15,jul,264,7,248,17,unknown,no
40,student,single,secondary,yes,14579,no,no,unknown,31,apr,1395,12,236,15,unknown,no
57,management,single,tertiary,no,-617,no,no,cellular,28,aug,3557,16,107,9,failure,yes
22,management,single,secondary,no,13458,yes,no,cellular,9,may,1457,31,270,11,unknown,no
51,technician,married,secondary,no,435,yes,no,cellular,8,jun,645,27,287,10,other,yes
41,services,married,tertiary,no,-550,no,no,cellular,7,dec,2258,32,361,18,unknown,no
34,services,single,tertiary,no,5924,yes,no,cellular,4,apr,3643,42,161,4,unknown,no
88,retired,divorced,tertiary,no,14054,no,no,cellular,10,mar,3448,40,286,23,other,no
39,admin.,divorced,secondary,no,3628,no,no,cellular,7,feb,1418,27,270,2,unknown,no
32,housemaid,married,secondary,no,14825,no,yes,cellular,15,aug,1473,25,147,27,unknown,no
32,self-employed,single,primary,no,12788,yes,no,cellular,30,nov,2990,40,105,29,unknown,no
42,self-employed,divorced,tertiary,no,367,yes,no,cellular,30,may,1387,5,30,18,unknown,no
70,services,single,tertiary,no,2865,yes,no,cellular,13,oct,1899,4,257,5,unknown,yes
38,technician,married,tertiary,no,7074,yes,no,cellular,8,jun,2504,44,268,23,unknown,no
83,admin.,married,tertiary,no,5159,yes,no,cellular,9,jun,2772,43,351,16,unknown,no
49,blue-collar,married,primary,no,14834,no,no,unknown,9,apr,3799,15,368,22,failure,no
38,unemployed,married,secondary,no,3198,no,no,cellular,5,sep,1249,13,399,12,unknown,no
85,admin.,single,secondary,no,5286,no,no,cellular,21,jul,981,33,270,6,other,no
61,student,divorced,tertiary,yes,17734,yes,no,telephone,6,dec,1154,5,24,18,unknown,no
83,retired,single,primary,no,829,no,yes,cellular,30,dec,587,6,331,18,unknown,no
31,housemaid,married,secondary,no,613,no,no,cellular,16,oct,475,45,27,24,unknown,no
32,student,single,primary,no,-85,no,no,unknown,16,dec,1821,25,104,25,unknown,no
37,housemaid,married,tertiary,no,5212,no,yes,cellular,24,aug,985,25,267,11,unknown,yes
51,management,single,tertiary,no,7440,yes,no,cellular,14,jul,3348,10,376,10,unknown,no
53,entrepreneur,single,secondary,no,14911,no,no,cellular,19,apr,2203,12,212,29,failure,no
26,student,married,tertiary,no,2819,yes,no,cellular,19,sep,3831,3,185,16,other,no
88,entrepreneur,married,secondary,no,5879,no,no,cellular,16,feb,1241,29,368,16,unknown,no
47,management,married,secondary,no,8334,no,no,cellular,27,may,189,29,143,17,failure,no
94,retired,married,secondary,no,6556,yes,yes,telephone,5,feb,1440,43,189,14,unknown,yes
80,student,single,tertiary,no,15592,no,yes,cellular,27,aug,980,24,73,5,unknown,no
52,housemaid,married,secondary,no,2120,yes,no,cellular,1,sep,1698,24,393,29,failure,no
30,entrepreneur,married,primary,no,8557,no,yes,cellular,5,mar,1715,25,90,7,unknown,no
63,entrepreneur,married,secondary,no,4476,no,no,cellular,9,may,2593,47,51,10,unknown,no
73,unemployed,divorced,secondary,no,961,no,yes,cellular,21,sep,40,49,285,25,unknown,no
26,entrepreneur,married,secondary,no,10849,yes,no,cellular,7,jun,2354,37,96,12,unknown,no
53,housemaid,married,secondary,no,19160,yes,no,telephone,10,mar,942,5,15,16,unknown,no
20,retired,single,tertiary,no,8339,no,no,cellular,25,jun,337,11,137,27,unknown,no
36,blue-collar,married,tertiary,no,16801,yes,no,cellular,24,sep,1337,40,142,16,other,no
45,services,married,primary,no,-384,no,no,cellular,15,nov,1098,43,281,17,unknown,no
40,admin.,single,tertiary,no,6911,no,no,unknown,21,nov,3000,22,188,27,unknown,no
24,student,married,tertiary,no,19066,no,no,cellular,12,oct,2326,15,14,15,unknown,no
93,technician,divorced,tertiary,no,4825,no,no,unknown,13,jul,3247,9,133,22,unknown,no
31,self-employed,married,secondary,no,16230,yes,no,cellular,18,apr,895,6,108,15,unknown,no
63,admin.,married,secondary,no,15755,yes,no,telephone,21,apr,3733,26,128,3,unknown,no
32,unemployed,married,tertiary,yes,15850,no,no,cellular,10,jan,2320,6,113,16,failure,no
84,entrepreneur,single,tertiary,no,14372,no,no,cellular,24,mar,2884,32,86,7,success,no
32,retired,married,secondary,no,6882,no,no,cellular,27,dec,2667,43,225,19,unknown,no
68,blue-collar,married,primary,no,-1913,yes,no,cellular,1,sep,1674,20,162,6,failure,no
25,self-employed,married,secondary,no,14308,no,no,cellular,26,jan,2909,35,123,26,unknown,no
86,management,married,primary,no,16896,no,no,cellular,4,feb,3854,43,106,7,failure,no
79,blue-collar,single,primary,no,10040,yes,yes,cellular,17,feb,3930,3,344,0,unknown,no
68,student,divorced,secondary,no,15629,no,no,cellular,21,aug,930,18,128,1,unknown,no
80,services,single,secondary,no,13874,no,no,cellular,13,jun,288,35,344,12,unknown,no
85,entrepreneur,married,secondary,no,7333,no,no,unknown,2,jul,723,10,293,1,unknown,yes
33,technician,married,secondary,no,18615,no,no,cellular,15,nov,2940,36,238,26,unknown,yes
41,self-employed,single,primary,no,-1023,yes,no,telephone,12,apr,2319,30,40,4,success,yes
23,entrepreneur,divorced,secondary,no,4722,yes,no,telephone,2,nov,1953,26,139,4,unknown,no
74,self-employed,married,primary,no,13670,yes,yes,unknown,7,apr,1089,30,137,5,unknown,no
48,technician,married,secondary,no,11217,no,no,cellular,4,apr,482,31,154,17,unknown,no
23,services,married,secondary,no,7002,yes,no,cellular,14,dec,935,4,233,15,unknown,no
46,management,married,secondary,no,18891,yes,no,cellular,18,jun,2295,24,325,23,unknown,no
84,housemaid,married,secondary,no,1492,no,no,cellular,11,dec,155,1,44,16,unknown,no
92,retired,divorced,secondary,no,10504,yes,no,telephone,3,dec,1070,26,266,8,unknown,no
20,blue-collar,married,secondary,no,2925,no,yes,cellular,3,apr,1958,49,253,20,unknown,no
45,admin.,married,tertiary,no,15517,yes,no,cellular,18,jan,2501,29,279,25,unknown,no
91,management,married,secondary,no,13218,yes,no,cellular,23,jan,2248,38,312,7,unknown,no
65,management,divorced,tertiary,no,2865,yes,no,cellular,1,aug,1683,36,39,7,unknown,no
27,unemployed,married,secondary,no,12184,no,yes,cellular,13,feb,123,9,344,1,unknown,no
50,self-employed,married,tertiary,no,6760,yes,no,cellular,25,dec,2048,42,292,8,unknown,no
84,self-employed,married,secondary,no,17384,yes,no,cellular,5,sep,967,32,258,5,unknown,no
86,unemployed,married,secondary,no,7513,yes,yes,cellular,4,oct,3830,37,67,18,unknown,no
29,blue-collar,single,secondary,no,5666,yes,no,cellular,3,aug,854,40,376,0,unknown,yes
74,self-employed,married,tertiary,no,8936,no,no,telephone,19,jan,639,18,232,24,unknown,no
61,housemaid,married,secondary,no,10817,no,no,cellular,13,oct,2238,24,384,18,unknown,no
30,retired,single,tertiary,no,5365,yes,no,unknown,16,nov,1602,40,93,0,unknown,no
41,admin.,married,secondary,no,4632,yes,no,cellular,19,aug,2563,18,206,20,unknown,no
61,admin.,married,tertiary,no,-233,yes,no,cellular,1,sep,441,39,300,23,success,no
74,technician,divorced,tertiary,no,74,no,no,cellular,18,apr,1944,8,286,12,failure,no
33,technician,married,tertiary,no,15525,yes,no,cellular,27,jul,1838,39,292,28,unknown,no
38,retired,single,tertiary,no,-923,no,yes,cellular,30,apr,1829,11,113,29,unknown,no
93,entrepreneur,single,secondary,no,18983,no,no,telephone,31,mar,2190,43,42,6,unknown,no
68,entrepreneur,divorced,secondary,no,2832,yes,no,unknown,7,nov,3262,35,84,20,other,no
38,management,married,secondary,no,6670,no,no,cellular,3,jan,532,24,98,29,success,yes
77,management,married,primary,no,16069,yes,no,unknown,22,feb,2274,13,259,12,unknown,no
68,student,married,primary,no,13166,yes,no,cellular,20,jul,1336,31,198,17,unknown,no
38,unemployed,married,secondary,no,17875,yes,no,cellular,10,jun,3700,30,121,1,unknown,yes
23,services,married,tertiary,no,-629,yes,no,telephone,21,aug,948,29,28,2,unknown,no
90,student,divorced,primary,no,3459,no,no,cellular,8,nov,3373,42,355,5,unknown,no
82,technician,single,secondary,no,1423,no,yes,telephone,2,mar,3725,6,98,27,unknown,no
93,services,married,secondary,no,7888,no,no,unknown,10,jun,2019,3,95,12,success,no
75,self-employed,married,tertiary,no,18360,yes,no,unknown,21,dec,459,28,361,19,unknown,no
23,admin.,married,primary,no,-602,yes,yes,cellular,18,jun,3472,10,243,27,unknown,yes
82,management,single,secondary,no,10172,yes,yes,cellular,12,dec,550,34,138,28,failure,no
51,entrepreneur,married,tertiary,no,11614,no,no,unknown,14,feb,392,1,288,8,failure,no
73,retired,married,secondary,no,3361,yes,no,unknown,25,jan,3938,12,232,2,unknown,no
92,technician,divorced,tertiary,no,-599,yes,no,unknown,2,feb,1787,36,120,21,unknown,no
20,admin.,married,tertiary,no,-588,yes,no,telephone,17,sep,844,32,16,14,unknown,no
59,blue-collar,single,secondary,no,1230,yes,no,telephone,20,jun,3278,11,139,3,unknown,no
79,retired,married,tertiary,no,5521,yes,no,cellular,12,mar,2257,1,-1,16,success,no
23,services,single,tertiary,no,3849,yes,no,unknown,7,oct,1138,48,183,16,failure,no
23,student,married,primary,no,8694,yes,no,cellular,15,jul,3808,6,22,12,unknown,no
80,student,married,secondary,yes,4056,yes,no,telephone,2,jan,645,27,6,26,unknown,no
37,student,divorced,secondary,no,19106,no,no,cellular,27,aug,3322,15,333,28,unknown,yes
38,housemaid,single,tertiary,no,15648,no,no,unknown,26,oct,2266,10,52,10,failure,no
19,services,married,secondary,no,14179,no,no,unknown,25,jul,2454,24,231,28,unknown,yes
73,technician,married,tertiary,no,259,yes,no,cellular,12,mar,1466,8,262,7,unknown,yes
27,retired,married,secondary,no,14746,no,yes,unknown,17,apr,3674,17,97,2,unknown,no
87,housemaid,single,tertiary,no,4276,yes,yes,unknown,1,nov,1377,24,193,17,unknown,no
40,self-employed,married,tertiary,no,19768,no,no,cellular,31,jul,2935,13,252,0,unknown,no
47,blue-collar,single,secondary,no,13962,yes,no,unknown,8,apr,2605,9,339,7,unknown,no
54,services,married,secondary,no,7575,yes,no,cellular,5,may,2597,6,208,29,success,yes
72,blue-collar,married,tertiary,no,5831,yes,no,cellular,28,dec,141,29,73,8,failure,no
66,retired,single,secondary,no,15050,no,no,unknown,28,jan,2659,23,4,16,unknown,no
51,admin.,married,tertiary,no,812,yes,no,unknown,25,may,500,22,352,7,unknown,no
61,retired,divorced,secondary,no,475,yes,no,cellular,8,oct,839,21,356,10,unknown,no
39,entrepreneur,married,tertiary,no,1100,yes,no,unknown,22,oct,2749,17,163,0,unknown,no
48,housemaid,married,tertiary,no,12930,yes,no,cellular,20,dec,3618,34,299,25,unknown,no
24,admin.,married,secondary,no,17785,yes,no,cellular,14,apr,1682,26,365,1,failure,no
38,services,married,tertiary,no,3015,yes,no,cellular,6,mar,1565,25,121,14,unknown,no
33,self-employed,married,secondary,no,16935,no,no,cellular,18,dec,2046,48,138,27,unknown,no
37,blue-collar,married,tertiary,no,10091,yes,no,unknown,5,sep,3917,38,148,16,failure,no
60,retired,single,primary,no,16535,no,no,telephone,10,jan,1530,3,387,28,success,no
61,unemployed,married,primary,no,12238,yes,no,telephone,15,oct,595,3,344,14,unknown,no
64,technician,married,tertiary,no,-1613,yes,no,cellular,3,may,1904,14,34,28,unknown,no
36,services,married,tertiary,no,11192,no,no,cellular,3,oct,280,42,290,28,unknown,no
65,technician,married,secondary,no,17545,no,no,cellular,30,feb,423,10,34,29,unknown,no
86,admin.,married,tertiary,no,380,yes,no,telephone,17,may,2903,2,166,17,unknown,no
28,entrepreneur,married,tertiary,no,2335,no,no,cellular,14,may,269,7,288,11,unknown,yes
46,services,married,tertiary,no,13065,no,yes,cellular,27,oct,153,14,76,13,success,yes
62,entrepreneur,married,secondary,no,-720,no,no,unknown,24,nov,2661,49,323,11,unknown,no
85,entrepreneur,married,secondary,no,-1257,no,no,cellular,10,jan,1750,17,376,1,unknown,no
53,self-employed,single,secondary,no,5356,no,no,cellular,19,apr,661,10,231,27,unknown,no
65,admin.,single,tertiary,yes,11128,yes,no,cellular,16,jul,1967,35,306,20,unknown,no
32,retired,married,secondary,no,17870,no,yes,cellular,17,jan,82,49,247,28,failure,no
61,unemployed,divorced,tertiary,no,6023,yes,no,cellular,20,dec,3693,45,293,25,unknown,yes
84,housemaid,married,tertiary,no,11566,yes,no,unknown,13,oct,2994,27,41,28,unknown,no
91,student,married,secondary,no,15452,no,yes,unknown,1,feb,2946,48,172,15,unknown,no
57,entrepreneur,single,secondary,no,10885,yes,no,cellular,1,apr,1449,3,29,18,unknown,no
31,admin.,single,secondary,no,11304,yes,no,cellular,17,oct,1298,47,162,28,unknown,no
80,self-employed,divorced,tertiary,no,10488,yes,no,cellular,18,feb,3784,25,27,0,unknown,no
68,services,divorced,primary,no,6534,no,no,cellular,28,feb,2331,7,361,25,unknown,no
75,management,married,tertiary,no,9475,yes,yes,cellular,17,jan,979,13,172,1,unknown,no
32,management,divorced,secondary,no,15014,yes,no,cellular,12,feb,2220,39,303,11,unknown,no
82,unemployed,divorced,tertiary,no,-1703,yes,no,telephone,6,mar,3398,43,310,3,success,no
72,self-employed,married,secondary,no,6148,yes,yes,cellular,31,apr,3789,46,391,6,success,no
93,admin.,divorced,secondary,no,6889,no,yes,telephone,7,jan,3134,25,153,27,unknown,no
27,self-employed,married,secondary,no,3316,yes,no,unknown,17,jan,3144,43,362,16,unknown,no
59,housemaid,single,tertiary,no,15889,yes,no,cellular,26,jul,2810,29,225,4,unknown,no
28,housemaid,married,secondary,no,8952,yes,yes,cellular,16,may,1659,19,124,1,unknown,no
33,retired,married,tertiary,no,11217,yes,yes,unknown,1,jul,1398,39,370,12,unknown,no
90,management,married,secondary,no,17209,no,no,cellular,31,oct,632,22,156,27,failure,no
36,management,married,tertiary,no,6570,yes,no,telephone,30,sep,1531,2,310,7,success,no
48,housemaid,single,tertiary,no,6897,yes,yes,cellular,11,jan,786,22,193,17,unknown,no
90,self-employed,married,tertiary,no,16798,yes,no,cellular,10,aug,2990,35,325,3,unknown,no
70,unemployed,married,secondary,no,3656,no,yes,cellular,31,oct,3059,34,303,5,failure,yes
25,unemployed,married,secondary,no,10193,no,no,cellular,25,apr,397,5,262,8,unknown,no
41,entrepreneur,single,tertiary,no,7286,yes,no,cellular,25,sep,1143,27,74,9,unknown,no
25,services,single,secondary,no,3147,yes,no,unknown,1,feb,933,18,122,3,unknown,yes
65,management,single,tertiary,no,9656,no,no,cellular,11,sep,1460,48,79,3,unknown,yes
47,housemaid,single,tertiary,no,2444,no,no,cellular,24,aug,1852,3,133,6,unknown,no
75,self-employed,married,secondary,no,11429,no,yes,cellular,3,jun,2723,47,392,13,unknown,no
72,admin.,married,secondary,no,5547,yes,no,unknown,23,may,2983,21,258,11,unknown,no
90,services,married,secondary,no,7423,no,no,telephone,16,mar,2512,24,92,14,unknown,no
79,unemployed,divorced,secondary,no,15830,yes,yes,telephone,1,jan,285,26,116,16,unknown,no
65,technician,single,tertiary,no,402,yes,yes,cellular,7,jun,264,20,391,20,unknown,no
21,technician,married,tertiary,no,3642,yes,no,cellular,11,oct,2367,13,167,20,unknown,no
54,self-employed,married,primary,no,16210,yes,yes,unknown,17,may,2720,6,16,12,unknown,no
25,blue-collar,married,tertiary,no,5918,yes,no,telephone,19,aug,3447,26,381,0,failure,no
18,blue-collar,single,primary,no,18231,no,yes,cellular,28,jan,2867,48,229,21,unknown,no
87,management,married,secondary,no,14134,yes,no,unknown,14,oct,2136,43,363,12,unknown,no
64,admin.,single,primary,no,15476,no,no,cellular,23,jan,1677,30,302,15,other,no
92,student,married,tertiary,no,19061,no,no,cellular,16,jul,1226,14,10,12,unknown,yes
22,entrepreneur,married,tertiary,no,16104,no,no,unknown,17,aug,820,47,393,8,unknown,no
67,self-employed,single,secondary,yes,15266,no,no,unknown,14,oct,1762,37,60,22,unknown,no
41,technician,married,secondary,no,-1877,no,no,telephone,9,dec,3048,38,385,17,unknown,yes
64,technician,divorced,secondary,no,17874,yes,no,unknown,21,jan,2381,30,244,15,unknown,no
